number_of_slot,number_of_day,number_of_weekday,number_of_hour,stream.1,stream.2,stream.3,stream.4,stream.5,advertising_earnings.1,advertising_earnings.2,advertising_earnings.3,advertising_earnings.4,advertising_earnings.5,bandwidth_available_OTT
1150,48,6,22,0.0,0.44657323,2.522552454,1.055854649,9.580126515,3.749057422188488,0.7850096816474409,2.4959195307258053,2.0358307473952366,4.6142446823141015,0.810618277
1151,48,6,23,0.0,0.295566725,2.282868953,0.26712527,8.933234052000001,3.717891750414186,0.21339010708753087,2.511262589954021,1.9276027170051662,4.610460517028999,1.402491661
1152,48,6,24,0.0,0.137831709,2.0008549,1.032541805,9.27709202,2.5139675538518014,0.1598138264145174,2.4508740317719435,2.0374813875146005,4.63192280056202,2.926500403
1153,49,7,1,0.0,0.160360663,1.033693273,0.2330715,5.299892107,4.7179270813424194,0.47464728100031206,2.3728026882231803,2.048423208907713,4.63582039520601,5.057038661
1154,49,7,2,0.0,0.32982053,1.371900221,0.594814003,5.043368667,4.549764333972711,0.6189292899706704,2.372527988057372,2.0338757169307624,4.6182211139399865,6.246280072
1155,49,7,3,0.0,0.654001319,1.624474505,0.05991291,4.53690742,3.99399391692553,1.5154946615081382,2.7789154130741935,2.106902853616245,4.632359152294405,6.9621049
1156,49,7,4,0.0,0.7199011129999999,0.397813195,0.255065067,2.551408498,4.8779966432640665,1.2078570121163528,2.2168378974248646,1.9738176436599244,4.630342638077504,7.0873586410000025
1157,49,7,5,0.0,0.6300688720000001,0.5738684039999999,0.263711436,2.414007632,5.019926313914568,1.567832599891677,2.2590326111934016,2.0643118592341696,4.635551677762376,7.109018755
1158,49,7,6,0.0,0.411285675,3.0470025030000003,0.231510595,4.268369023,2.8651903737929083,0.8721054067959667,2.3990682434035837,1.9955468829918843,4.609769903872163,6.691812596
1159,49,7,7,0.0,0.6961650429999999,1.418766675,1.6096543230000002,3.851634425,3.9738855322606192,0.1950866607350661,2.371730634241504,2.022118379207499,4.612638112619882,5.445198215
1160,49,7,8,0.0,0.403502744,0.333314304,0.428313734,3.723043944,3.9830567536428965,0.4285701929573725,2.5651501346087477,1.9184404088956668,4.631164485385627,5.185141222
1161,49,7,9,0.0,0.71068682,0.425129677,0.492888924,3.944360412,4.634323625021537,0.6294641473449093,2.5847702381346602,2.0037981012616077,4.620143956911488,3.606604675
1162,49,7,10,0.0,1.426472084,0.293966613,0.309385604,1.556154496,4.41712477614185,0.40339487161569504,2.2412024889775526,1.9182307895205464,4.626671416796789,2.8605358730000003
1163,49,7,11,0.0,0.456133773,0.440464338,0.483836432,2.577111342,3.2867537601037853,2.053404808034976,2.266853343202252,1.9855126858446168,4.627315628743309,1.927586911
1164,49,7,12,0.0,0.485669733,0.509889764,0.592113977,1.801727314,4.804954569311841,0.8107961586777032,2.5113202515600768,1.9767856381744129,4.640882482171385,1.321879412
1165,49,7,13,0.0,0.8199647059999999,0.260231685,0.307200121,1.530334906,3.5093103049046426,0.34480196467192314,2.34990014305937,1.9346298139083784,4.621073209607626,0.6785914040000001
1166,49,7,14,0.0,1.186204088,0.3303423,0.269904183,1.722011358,4.810298030366323,0.2774243107079073,2.376635843127046,2.024569905725789,4.615359717620189,0.53169644
1167,49,7,15,0.0,1.909905165,0.663177479,0.14919196199999998,0.524525302,3.6085667573789637,1.4156830865088512,2.252883104757753,1.9150048353747644,4.63772963295683,0.812943092
1168,49,7,16,0.0,1.22779393,1.6265140219999998,0.210856969,1.022256524,3.7043329398935927,1.92144826712782,2.494074146329399,1.970099176999594,4.618407906336364,0.839667135
1169,49,7,17,0.0,1.210514539,0.7272888679999999,0.294135556,1.007757546,4.7717582153203635,0.09828160503043147,2.2226658529700245,1.9036589149569256,4.620760406702639,0.483635128
1170,49,7,18,0.0,1.318674332,1.60590254,0.457099722,3.943936195,4.9165461655412495,0.6102586722726657,2.3451565280295794,1.9753012169688984,4.625579613201973,0.035172037
1171,49,7,19,0.0,1.169055237,1.113146011,0.6467235020000001,1.892758748,4.456654285207407,0.3916447736309776,2.497750494617493,1.9707863513862531,4.606493058864123,0.008103103
1172,49,7,20,0.0,1.16864324,1.825186905,1.011638588,3.2322547010000005,3.4441284692393164,0.8343084839842723,2.5332951038158806,1.939640383903379,4.642517942766093,0.457090924
1173,49,7,21,0.0,0.619393219,3.4817288910000004,1.5595617940000002,2.579004327,5.097594440433888,1.1092167361414296,2.471963503366537,1.9272798349921916,4.632863775540336,0.672275368
1174,49,7,22,0.0,0.4518133170000001,0.488316995,0.911625565,6.665602665,4.463866273791389,0.4129577343670364,2.3070225736962384,1.941408888087045,4.619646189288949,0.936188719
1175,49,7,23,0.0,0.305142221,0.6776413609999999,0.582007036,9.665260939,4.397876358801506,2.56797893498072,2.2599234104027675,1.943008241876772,4.613754080632528,1.345079682
1176,49,7,24,0.0,0.153251841,1.022865535,0.39927589,5.599177384,4.356724671818643,0.0028130908080100108,2.3097112835061298,1.968701789764988,4.626866635788213,2.769872878
1177,50,1,1,0.0,0.148345845,0.522072577,0.80433852,0.0,4.25011774449758,0.08727745312939235,2.3573701415563857,2.027270681008527,4.634272447557658,4.65402532
1178,50,1,2,0.0,0.28125614,0.16553330800000002,0.8479709000000001,0.0,3.4765030245869015,0.14159731535035233,2.4766283446845025,1.9692222922632483,4.637588589899912,6.391778563
1179,50,1,3,0.0,0.574197583,0.5947184,0.262635404,0.0,4.0045028072837745,0.17212281312226768,2.3795021878479363,1.979104428846436,4.636860147013639,6.365360469
1180,50,1,4,0.0,0.972038936,1.866627035,0.191917148,0.0,4.888350114904098,2.0426550195591204,2.4300294322846514,1.9820428897042592,4.619505633628165,7.202904911
1181,50,1,5,0.0,0.706745849,0.983649143,0.101763782,0.0,3.632301838878476,0.5996118388634724,2.455848101129312,1.9768193373358718,4.6166419736982265,7.448394737999999
1182,50,1,6,0.0,0.602825567,2.038522928,0.07032647,0.0,4.661282319896839,1.4287180081194923,2.4568778239191023,1.937241929049392,4.615783872959587,6.903579524
1183,50,1,7,0.0,0.66860614,0.368154305,0.762916072,0.0,4.689209969254352,0.3670748377440365,2.350477166544076,1.9432623921951484,4.636499328351066,6.396350285
1184,50,1,8,0.0,0.478274024,0.7751155359999999,0.452812183,0.0,3.98752049226365,0.7346658604084753,2.2535091558726035,1.9638182529062929,4.635415546942913,5.31793759
1185,50,1,9,0.0,0.856551782,0.17749946,0.897905772,0.0,3.9416956874218583,0.16826846110195767,2.374750359632431,1.9643472590808169,4.6326106612160425,3.626568996
1186,50,1,10,0.0,1.560425521,0.05269751,0.89570504,0.0,4.3166347224037995,1.5233936104222108,2.3196672343308347,1.9286589702263892,4.627098594086137,2.572452072
1187,50,1,11,0.0,0.593860881,0.484284425,0.570861972,0.0,4.785911635892439,1.5012310590874407,2.4100690774405438,2.0168145432229263,4.631843811292974,1.993396661
1188,50,1,12,0.0,0.596704596,0.580215429,0.602313,0.0,4.152412143610265,0.6464669020314043,2.520139148204127,1.981459087815296,4.640777699786259,1.365374012
1189,50,1,13,0.0,1.116266466,0.158914001,0.0521448,0.0,3.387953556001598,0.2043587182272545,2.345398631847391,2.0630948586041207,4.6260729701174474,0.724743881
1190,50,1,14,0.0,1.6405057719999998,0.185820697,0.170585763,0.0,3.5860816890708973,1.4238641766844642,2.458536289393785,1.9897427294584995,4.607427682740461,0.58397253
1191,50,1,15,0.0,1.908975574,0.5040756,0.271169378,0.0,3.941173370245528,2.7836441388374973,2.289507586743876,1.911290701797809,4.6305747189992585,0.878758893
1192,50,1,16,0.0,1.348194895,0.615516882,0.157457548,0.0,4.867495179767549,0.6858114964308741,2.4441602973468597,2.02096989615409,4.631548719401539,0.825960818
1193,50,1,17,0.0,1.029756595,0.956384638,0.17207748,0.0,3.9687309322348368,0.5740973599608732,2.237857518852344,1.9970159040296256,4.6348674002159,0.449757056
1194,50,1,18,0.0,1.089421118,1.699419981,0.12478951,0.0,4.502227405048815,0.668079492419106,2.647198356003544,1.9257137718884685,4.636227929269927,0.055002095
1195,50,1,19,0.0,1.186622329,0.296032103,0.69041543,0.0,3.765040803627155,1.075320756154606,2.2574397904861256,2.033377920691577,4.632397840717274,0.0025859000000000004
1196,50,1,20,0.0,1.138794886,1.421889756,0.780960517,0.0,4.4083389012988885,0.5791347005388119,2.3363591972353905,1.9811641839418803,4.6381881177118744,0.456857965
1197,50,1,21,0.0,0.657977057,2.537557369,1.593564049,0.0,3.8947001317743135,0.06210005959227104,2.6177346347762342,2.0331624530517454,4.625627730516618,0.71096652
1198,50,1,22,0.0,0.407967559,1.808712067,0.390594276,0.0,4.780984294055161,0.6995834613511196,2.782013822364855,1.95279819047218,4.632480507234282,0.928128883
1199,50,1,23,0.0,0.316865061,1.463797202,0.405836608,0.0,4.091323064725843,0.4894234918098929,2.6432746681098647,1.9273014713793808,4.629287782009169,1.391274359
1200,50,1,24,0.0,0.169057916,1.217001697,0.8094081329999999,0.0,4.477496910464454,2.2187526948079803,2.4153091900482453,1.9311760530877575,4.6366243220731915,3.133583388
1201,51,2,1,0.34774202200000004,0.370697467,0.798145695,0.8083660979999999,2.675631184,4.130281151549862,0.4207572631907317,2.3415521774862484,1.9473185750316897,4.637404150821556,4.515454868
1202,51,2,2,0.235556394,0.7084932509999999,1.436174754,0.387372194,2.02141249,4.696503589137713,0.014752964293085384,2.4336460728535387,2.0745121720689554,4.616319674814282,6.022093981
1203,51,2,3,0.609245385,1.117498133,1.022303653,0.32192682,2.328523415,3.093671787865065,0.007372181938867794,2.352885890436582,1.969921852533804,4.63809916695404,6.326167302000001
1204,51,2,4,1.0804179740000002,1.586518326,1.19174671,0.124457422,0.8386519240000001,4.949848232780423,0.3618533718634165,2.2913021487925147,2.045335184197239,4.638241179323244,6.507444274
1205,51,2,5,1.044106646,1.66701515,1.209528123,0.084350126,1.485803267,4.018759865303324,0.478956636624731,2.6406410546907013,1.9972250789593649,4.601514509236848,7.182180973
1206,51,2,6,0.7548631170000001,1.125190264,0.8833663390000001,0.138283353,2.126752674,4.47178892376724,0.6409263699045333,2.417354766345424,1.9905379389557252,4.634314461760547,7.51364069
1207,51,2,7,0.454369281,1.7769795330000002,1.1439053609999998,1.108821778,2.825610399,3.7779989995606,0.9621248568303375,2.346536836698776,2.069593466067879,4.633939734872643,6.3409973860000015
1208,51,2,8,0.57401973,0.829228223,0.710600951,0.616996212,2.020894968,4.57214289739426,0.5048379844501351,2.397289815071169,1.9265735874068768,4.635961676960602,5.063205721
1209,51,2,9,0.58160064,1.779619465,0.520049821,0.199531544,1.417635269,3.7043814166027818,1.9746001296100368,2.6800728118124906,1.98022731548327,4.620551850034929,3.351233652
1210,51,2,10,0.75746559,3.142807925,0.35919759,0.551637333,0.8488066679999999,4.405926464576882,0.8740702460573073,2.2477970611424105,2.04135743053038,4.625737879609868,2.7313947460000003
1211,51,2,11,0.259428178,0.936343803,0.470735216,0.422183293,1.034681602,4.978945858797911,0.03292378782021234,2.2824492412241133,1.9190581568885687,4.635014658470361,1.798139015
1212,51,2,12,0.686032062,1.109565573,0.434394925,0.7993296870000001,0.768313672,4.757242292055793,1.8647307490673428,2.267433521742253,1.9152468344328255,4.6238666577041405,1.412588355
1213,51,2,13,0.412928124,1.983648192,0.214936016,0.092233128,0.579410845,4.180777196075038,0.7708698027201373,2.3976185857906427,2.066244982754604,4.643187443929224,0.7191519259999999
1214,51,2,14,0.75431626,2.554228357,0.59110139,0.086673722,0.960689034,4.039029168650798,0.1952544444557827,2.3044475374392808,2.031750273103187,4.641410236079916,0.4836577
1215,51,2,15,0.822890985,4.308829236,0.546341136,0.237249228,0.369300887,3.9860829320830105,1.0813332559223952,2.3270804990706737,1.9433431439573827,4.607418986137729,0.949127354
1216,51,2,16,1.074105754,2.944102469,0.181533184,0.237825687,0.776332988,2.7537857117047198,0.9687453193660011,2.2587421505648493,2.025086472210724,4.632754545478458,0.990839857
1217,51,2,17,1.368186165,2.395489904,0.665772445,0.294790763,0.544638821,4.024201936207212,1.81748404160797,2.282754116467405,1.9415630621459836,4.615684459177619,0.482832359
1218,51,2,18,0.8232487909999999,2.898386394,1.348580916,0.320178945,1.7082375669999998,4.746403436433019,0.3140485961669175,2.3494509012677804,1.9437614168414168,4.611008884199254,0.046622765
1219,51,2,19,2.398933434,3.050952664,0.514207521,0.722034229,0.60059966,4.926559770481629,0.08415965734191605,2.3326114754477363,1.9552401906588013,4.63845811374507,0.032584856
1220,51,2,20,1.091787617,2.588300023,1.409800098,0.580129871,1.4042793269999998,4.216812368084425,1.020039760824058,2.539484476935531,1.970632059499532,4.630164620976541,0.544398539
1221,51,2,21,1.266624727,1.6348268819999998,2.3826439230000003,0.34611415799999995,2.164445986,4.85644930411285,0.5001509896880953,2.2254294693514307,1.9249510873892128,4.631117064118371,0.698363877
1222,51,2,22,0.520280533,0.854803128,0.196505662,1.327482691,2.298741495,4.228631016944747,0.05526687258365248,2.2802962184737643,2.0768067170815048,4.6383348801574735,0.899483257
1223,51,2,23,0.7512185509999999,0.623360712,0.945621786,0.53279117,4.479203333,3.914863235361792,1.2674829056300785,2.2380950741377643,1.9485999491502484,4.636370419052888,1.301595145
1224,51,2,24,1.201448853,0.416821296,0.7641073279999999,0.187775685,3.234033727,4.396800361666012,0.3165879088868484,2.2389923391528885,1.9401245892541596,4.637068334534779,2.682004384
1225,52,3,1,0.343125324,0.0,0.359570703,0.407441037,1.562819311,4.658844921729619,0.2796405177970262,2.366460933875428,1.96338816994759,4.634530627737892,4.935209857
1226,52,3,2,0.135047556,0.0,0.88563963,0.8302212440000001,2.378560169,3.2342774602328666,1.0910518753638376,2.4979947325443628,2.07219772805264,4.610952657224493,6.60283817
1227,52,3,3,0.286344109,0.0,0.784006146,0.0670858,1.743386134,4.260797229732803,0.3000296301429378,2.380512728379953,1.9791919016394093,4.623711233830141,6.344686474
1228,52,3,4,0.818476882,0.0,1.375939516,0.189512782,0.994773916,4.4997331934447775,0.2870228878158849,2.3357686772984647,1.9314233698620704,4.627562595148325,7.935251772000001
1229,52,3,5,1.275943519,0.0,1.576467999,0.157404726,1.631191036,4.675564140709713,0.1613992857211595,2.3186974712924324,1.9371444919354068,4.636707390218942,7.228464318999999
1230,52,3,6,0.604184095,0.0,1.5602832480000002,0.081277127,2.300665885,4.581012840242337,1.2323567920167762,2.450106171032965,2.0085808606921214,4.635214635313911,6.891959181
1231,52,3,7,0.339359129,0.0,0.807321231,0.510262086,2.056662353,4.8400799783404205,1.3997801825389913,2.4327142196761136,1.9638884424005587,4.626578380417007,6.324094106
1232,52,3,8,0.379197137,0.0,0.625655279,0.224364899,2.13520299,3.730201143672725,0.6870246077839084,2.292179016509853,1.9629399096842928,4.6334823948846084,4.995742686
1233,52,3,9,0.563874518,0.0,0.249487228,0.253632839,2.079240692,3.5766503829362275,0.14880360610175347,2.3757295295134053,2.02420867906688,4.639583019176705,3.640146732
1234,52,3,10,0.4034012970000001,0.0,0.305918411,1.067034423,0.998932583,4.143424069479148,1.2838663624305813,2.2295302137040056,2.091063753351769,4.621986938296227,2.839332278
1235,52,3,11,0.240026661,0.0,0.275408494,0.495651952,1.365682724,5.059074518206264,0.9643292248967116,2.4294052321401,2.061162381748381,4.640021253688993,1.979262621
1236,52,3,12,0.794828017,0.0,0.142453573,0.588249492,0.889982356,4.596832146357236,0.19196123050117875,2.453613692571313,1.9154901080225333,4.630552857681098,1.244967022
1237,52,3,13,0.622743714,0.0,0.054275609,0.194604996,0.7955471590000001,4.793044152031898,0.504856703617675,2.315541367016864,1.9150971615569268,4.639346818315103,0.80852137
1238,52,3,14,0.927599115,0.0,0.096192804,0.156946902,0.997240763,4.742147327796813,0.8361346762630845,2.3880406750726038,2.0553322487537145,4.636563647608369,0.549082647
1239,52,3,15,0.826467277,0.0,0.903507003,0.229203422,0.3649051370000001,4.2179926703455255,0.6296373177537257,2.465242325389159,2.095131162582682,4.636188032037292,0.912699754
1240,52,3,16,0.930885714,0.0,1.947502194,0.078273408,0.8346807140000001,4.765025996008993,1.03726530099002,2.354691899803317,1.9690261933079445,4.632525495971365,0.8295781309999999
1241,52,3,17,0.905160334,0.0,1.148142482,0.17836840899999998,0.412605078,3.721026800307095,0.9322107342727691,2.250434063996036,2.020947282686029,4.609139160197301,0.462548913
1242,52,3,18,1.356968869,0.0,1.872120041,0.176712116,1.392608521,3.190669868689086,1.9202199606473416,2.3610987926583107,1.9767895189757905,4.635877960547721,0.030675258
1243,52,3,19,1.329705124,0.0,0.7321553590000001,0.592650296,0.878872413,4.893308380965378,0.4720696214145858,2.5537831641096225,1.966743024722544,4.6387152946555075,0.022214822
1244,52,3,20,1.494360459,0.0,0.404391968,1.065594733,1.738044245,4.626993934358674,0.664464250482927,2.4378549105245204,2.021191036059334,4.612955216432006,0.4848284020000001
1245,52,3,21,1.64500668,0.0,2.611030311,1.339482998,1.691708927,4.882060788816322,1.4379080820123402,2.337927764473253,1.922690047495432,4.618940752405719,0.759289619
1246,52,3,22,1.074815361,0.0,1.203056358,0.397899168,3.195472188,5.031148523299019,1.2669046447863344,2.244229917787477,2.0393180193685763,4.638163103985644,0.94917887
1247,52,3,23,0.9358928,0.0,0.527537052,0.685123158,4.907082527,4.02245314049577,0.7686259295594748,2.2767252227476016,1.9490035856211252,4.637801017926344,1.348017765
1248,52,3,24,1.175319917,0.0,0.914297485,0.63679169,2.467550723,4.492780401290074,1.308927003221687,2.298904423819561,1.9253836874494872,4.619800346964307,3.222132957
1249,53,4,1,0.473867141,0.392313689,3.012122287,0.0,2.299332555,4.762646388197896,0.4814211011842399,2.3362029074786754,1.9456153473568376,4.628781651073456,5.183549051
1250,53,4,2,0.123169747,0.498437954,0.464875793,0.0,2.628139496,4.609994720801723,0.8045284657471433,2.4596857000505445,2.0768447541083117,4.637343751716147,5.981143107
